path,word
image_to_text/Lote=3/imgs/13.jpeg,"Em relacao do artigo 3 da Constituição de 1988, um dos objetivos da República Federativa do Brasil é o combate à desigualdade social. isso, da pra perceber que a concretização dessa meta ainda é um idea longe visto que mais o menos 3 milhões de brasileiros não possuem registro civil, fato que os impede de votar, estudar, trabalhar e de se inserir em qualquer prática cidadã. Escancara-se, desse jeito a desigualdade enquanto a parcela que possui documentação adequada acessa seus direitos básicos, aqueles que não são registrados são invisíveis perante a sociedade . A princípio, destaca-se asobre a política dessa discussão. as leis existem para encaminhar a justiça ao seu objetivo. No entanto, essa premissa se distancia da prática brasileira, pois a lei de 1997, que determinou a gratuidade do registro de nascimento, não conseguiu o justo acesso à documentação. Isso ocorre pois não se trata de uma questão ﬁnanceira, mas sim do assunto político: não basta que a retirada do documento não seja paga, é preciso que seja oferecida de forma facil. Nesse sentido, diante da ausência de medidas que criem ações populares para levar essa oportunidade à parcela invisível da população, o cenário tende a permanecer o mesmo. Como resultado disso, afastamo-nos do ideal de justiça proposto por Rosseau, uma vez que as leis existentes são ineﬁcazes para garantir o combate à subcidadania. Além disso, nota-se que há fatores culturais que corroboram esse contexto.  Torna-se evidente, portanto, que a situação é grave e deve ser alterada. Para isso, é urgente que o Estado – haja vista sua função principal de visar ao bem coletivo – priorize a emissão do registro civil daqueles que ainda não o possuem. Isso pode ocorrer por meio de ações comunitárias que aconteceriam em espaços, como praças e colégios, em parceria com prefeituras, a ﬁm de tornar acessível a retirada da documentação e, com isso, o exercício da cidadania. Ademais, a mídia deve estimular o debate consciente sobre o tema, para sensibilizar e informar a população. Somente assim, a invisibilidade de diversos brasileiros deixará de ser uma realidade e o combate à desigualdade ﬁnalmente será adequado, concretizando o ideal da Constituição nacional."
image_to_text/Lote=3/imgs/28.jpeg,"No Brasil ainda hj muitos brasileiros nao tem a certidao de nascimento que se torna o documento principal desde do seu nascimento. atraves dele vc consegue fazer outros documentos como RG e CPF carteira de trabalho cartao do sus. As pessoas de antigamente nao se portavam muito em tirar a certidao de nascimento e hoje em dia eles sofrem as consequências porque e o documento principal, sem ele vc fica como indigente. sem esse documento nao da para arranjar trabalho se matricular em escola usar o sus se cadastrar no bolsa familia, apesar de ser um documento gratuito muitas delas nao tem esse documento muitas dessas pessoas sao negras pobres muita delas nascidas da cracolandia nas favelas bairros nobres. entao isso dificulta um pouco delas terem, e mas dificil ainda para as maes solo maes que tem seus filhos sozinhas em lugares em extrema probeza sem nenhum familiar por perto para da um assistencia por isso acaba ficando ainda mas dificil. a soluçao para esse problema o governo da transporte para buscar e levar essas pessoas mandar tambem uma assistente sicial para incetivar a elas a irem atras. e fazer campanhas"
image_to_text/Lote=3/imgs/16.jpeg,"Invisibilidade e registro civil: garantia de acesso a cidadania Embora pareça óbvio que todo brasileiro que nasce seja registrado, a realidade não é bem essa. Existem várias pessoas que se tornam invisíveis justamente por não ter seu documento, porque não possuem registro de nascimento. Para alguns pode parecer surpreendente que ainda existam pessoas que não são registradas ao nascer. Isso é um problema que já existia a algum tempo atrás e infelizmente hoje em dia ainda existe uma parcela de pessoas, que não tem registro civil. E não ter a própria certidão de nascimento complica muito para tirar alguns documentos necessários. Pessoas que não possuem a certidão de nascimento não têm direito a ter um auxílio do Estado. Isso complica bastante porque a maioria dessas pessoas vem de comunidade, vem da pobreza e precisam desse auxílio que o Estado propoẽ. Um exemplo é o próprio bolsa família, que ajuda centenas de famílias carentes, e não tendo um o registro civil a situação fica bem mais complicada. Se o registro cívil fosse o único problema, até daria para resolver. Mas infelizmente não é, a situação de pobreza, a diferença social e o pouquíssimo acesso das pessoas mais pobres a esse tipo de documento só se complica com o passar dos anos. Tem pessoas que têm filhos, pessoas que vivem na pobreza, ou até em situação de rua e não registram a criança porque a própria mãe não sabe nem quem é o pai da criança. É uma realidade que é difícil de mudar porque o Estado também na maioria das vezes não facilita esse acesso."
image_to_text/Lote=3/imgs/41.jpeg,"A invisibilidade no Brasil começou a muito tempo em nosso país no <Rasura> tempo  da escravidão tinhamos varios acontecimentos, os escravos ao receber sua liberdade  recebiam o documento de identificaçaõ como a carta de alforria, muitas das pe-  ssoas em nosso país naõ tem nem a certidão de nascimento que é um dos docume-  ntos muito importante para ter sua garantia do cidadão Brasileiro   E isso e quando nascemos temos o direito de ter aquela  documentaçaõ muito importante para darmos inicio em outros docum-  entos, lemos que hoje em dia já está muito comum a população  do Brasil não possuir os documentos do cidadaõ.   Vemos que em nosso país temos muitos imigrantes de ou-  tros paises que imigrarão aqui no Brasil muitos deles  vieram fugidos de guerras não tiveram oportunidades de  conseguir pegar seus documentos ou pertences pessoais e  quando chegam no Brasil ficam sem dinheiro, casa, comida  e emprego. Para tentar recuperar seus documentos para começarem suas  vidas novamente aqui em nosso país. Portanto vemos que o  Brasil tem uma taxa de brasileiros invisiveis muito alta cer-  ca de 3 milhões de individuos brasileiros sem documentos civis  ou seja naõ possuem <Rasura> certidão de nascimento ou qualquer  outro documento de identificação.   Diante disso o governo federal e a defensoria pública ficam  responsaveis por esses casos, o individuo deve procurar alguns  desses orgãos públicos para regularizar a situação, <Rasura> logo  iraõ fazer uma busca ativa em todos os cartórios de regis-  tro civil da cidade de nascimento do individuo."
image_to_text/Lote=3/imgs/25.jpeg,"Invisibilidade e Registro Civil No mudo existem milhares de pessoas que não possuem o registro civil e muitos se tornam pessoas invisíveis para o estado por não ter o registro civil e por não serem visíveis acabam não recebendo benefícios do governo. Essas pessoas são moradores de ruas e pais que abandonam os filhos. As pessoas que não tem o registro civil acabam perdendo alguns benefícios como aposentadoria e muitos outros, fica sem acesso à saúde,escolas sem trabalho porque é necessário alguns documentos que uma pessoa que não tem registro civil não tem por exemplo carteira de trabalho, RG, CPF e outros mais Pra que isso não continue acontecendo deviam fazer manifestação para que os pais façam o registros civil dos filhos pra que eles não sejam prejudicados futuramente, fazer anuncios na internet e televisão."
image_to_text/Lote=3/imgs/19.jpeg,"Pessoas sem documentos no mundo Um levantamento do instituto brasileiro de geografia e estatísticas IBGE realizado em 2015 aponta que cerca de 3 milhões de brasileiro não possuem registro civil ou seja não possuem certidão de nascimento ou qualquer outro documento de identificação com RG, CNH ou carteira de trabalho…. algumas expressões mais comuns para se referir a quem não tem nenhum tipo de documento são as expressões indocumentadas que significa literalmente sem documento e indigente que é uma expressão para designar as pessoas sem documentos muitos vezes se encontram A falta do registro de nascimento impossibilita a pessoa de viver socialmente, uma vez que esta perde o acesso à saúde, educação e trabalho social e até mesmo programas e auxílios governamentais. Em resumo, documentos pessoais tem como intuito viabilizar a participação da pessoa na sociedade enquanto cidadãos, nesta linha tais documentos serviram para diferentes finalidades na vida do brasileiro seja para identificação, trabalho, dirigir ou até mesmo viajar!!!"
image_to_text/Lote=3/imgs/8.jpeg,"*INVISIBILIDADE E REGISTRO CIVIL* O Registo Geral (RG), acharia interessante se o prefeito pegasse os mendigos de suas cidades ou até de cidades vizinhas e ajudassem eles com o Registro Geral, porque muitas das vezes eles não tem e precisão para conseguir um emprego. Muitas pessoas não tinham dinheiro, naquele tempo era pago para ter uma certidão de nascimento, a certidão de nascimento é o que comprova o registro civil da pessoa. Quem não tem registro civil não tem acesso a benefícios, como a aposentadoria etc. Essa pessoa também não pode ser incluída nos programas sociais do Governo Federal e nem ter acesso a serviços essenciais como educação e saúde, é como se ela ou ele não existisse, pois aos olhos do Estado esse indivíduo é invisível. Por fim, em 1997 o registro de nascimento passou a ser gratuito em todo o país. O mapa da invisibilidade no brasil mostra a porcentagem de pessoas que não tem o registro civil (RG), por exemplo, na REGIÃO NORTE, 320 mil pessoas, na região nordeste, 828 mil pessoas, na região centro-oeste, 243 mil pessoas, na região sudeste, 1,15 milhões de pessoas e na região sul, 399 mil pessoas ."
image_to_text/Lote=3/imgs/15.jpeg,"Invisibilidade e Registro Civil Em vários países é muito importante a certidão de nascimento porque sem certidão a pessoa não consegue tirar RG, CPF,título de eleitor e não consegue receber benefício do governo. O registro civil garante o nome do cidadão e serve de comprovante da existência da pessoa,assim como do seu local e data de nascimento, além dos nomes dos pais e avós. Uma das soluções seria as pessoas entregarem panfletos nas ruas avisando a importância dos pais fazerem os documentos mais cedo para não prejudicar os filhos mais pra frente."
image_to_text/Lote=3/imgs/29.jpeg,"DESVANTAGENS SOCIAIS DAS PESSOAS QUE NÃO TEM DOCUMENTOS BÁSICOS Foi reportado pela IBGE que no Brasil quase mais de três milhões de pessoas não tem certidão de nascimento e consequentemente nenhum documento oficial, esse tema foi abordado na redação do Enem de 2021. Isso se dá por diversas situações cotidianas, como: desinformação, alto índice de analfabetismo e uma das principais causas apontadas pelo CNJ (Conselho Nacional de Justiça), é o afastamento de comunidades mais isoladas que acabam não registrando as crianças. Os documentos de nascido vivo, como RG e CPF, fazem a maior diferença na vida dessas pessoas, pois, acabam não tendo acesso aos programas básicos do governo, como: escolas, faculdades, assistência social, ao SUS, ao voto, entre outros. Estas pessoas acabam se encontrando em situações desfavoráveis e ficando socialmente fragilizadas, esse cenário trás grande parte da desigualdade Brasileira. Algumas soluções que o governo pode aderir para melhorar esse cenário seria o “fortalecimento aos comitês de combate ao Sub-registro civil de nascido”, “a mobilização de cartórios para criar um posto avançado dentro das maternidades” e também é necessário que a estrutura burocrática estatal seja mais sensível com essas pessoas, escolas e centro de saúde poderiam atuar como polos de encaminhamento ativos para identificação dessas pessoas e rapidamente guia-las."
image_to_text/Lote=3/imgs/14.jpeg,"Invisibilidade e Registro Civil De acordo com os direitos humanos de 1948 o acesso a cidadania é garantido com dignidade. No entanto isso ainda não é uma realidade Brasileira, pois ainda muitos brasileiros são excluídos por falta do seu registro civil. Dessa maneira medidas são necessárias para solucionar esse impasse que tem como causa a desigualdade e a omissão do assunto. De inicio percebe-se a diferença que ainda persiste na sociedade brasileira . De acordo com o índice de Gini, o Brasil é uma das 10 nações mais desiguais do mundo. Com isso fica claro os buracos problemáticos no País e a falta desse documento tão importante que é o registro de nascimento aumenta ainda mais as diferenças sócias. Ademais, diante de uma pauta tão necessária vê-se ainda a sua omissão. Fazendo uma comparação a teoria do sociólogo Karl Marx ""Discursos Silenciados"". Analisa-se que a invisibilidade do tema leva também a invisibilidade dessas pessoas. Logo agrava ainda mais o problema. Concluindo, não a dúvidas da necessidade de uma intervenção por parte do Governo junto a instituições. Inserir campanhas em municípios para o registro Civil, por meio das unidades de saúde como os hospitais e postos de saúde e também cartórios. Para solucionar a questão da invisibilidade não só do assunto mas das pessoas que infelizmente se tornam invisíveis a civilização, a mídia será um grande aliado de modo que o assunto passe adiante e permita a conscientização para todos. Por fim a cidadania se tornará mais justa combatendo a invisibilidade, a falta do registro, garantido o acesso a cidadania no Brasil. Lucas marciano 3B"
